step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
228,PAYMENT,2354.86,C286080472,0.0,0.0,M919018812,0.0,0.0,0,0
212,CASH_OUT,13330.81,C1625181230,137.0,0.0,C1699467599,754008.25,767339.06,0,0
136,PAYMENT,6624.04,C332074250,0.0,0.0,M704306387,0.0,0.0,0,0
38,PAYMENT,38699.72,C304759903,0.0,0.0,M818440795,0.0,0.0,0,0
395,CASH_IN,664107.09,C822416636,283397.75,947504.84,C2067982571,13201171.89,12537064.8,0,0
359,PAYMENT,3297.65,C442893963,748092.0,744794.35,M883887337,0.0,0.0,0,0
352,PAYMENT,3828.3,C836170561,8448.0,4619.7,M910809432,0.0,0.0,0,0
309,TRANSFER,222694.08,C711809884,222694.08,0.0,C1914647954,0.0,0.0,1,0
300,PAYMENT,63725.89,C2080627783,0.0,0.0,M610634999,0.0,0.0,0,0
43,PAYMENT,8313.57,C310065302,155778.44,147464.87,M934338114,0.0,0.0,0,0
184,CASH_OUT,67662.4,C561191039,0.0,0.0,C1002057900,630709.83,698372.23,0,0
212,CASH_OUT,555574.92,C857225298,555574.92,0.0,C1399829166,4271280.57,4826855.5,1,0
576,TRANSFER,511389.5,C1343655030,511389.5,0.0,C1411383152,0.0,0.0,1,0
271,CASH_OUT,642364.74,C790384924,642364.74,0.0,C348795905,0.0,642364.74,1,0
373,TRANSFER,1149011.85,C1380847077,20191.0,0.0,C157452462,4302362.2,5306144.71,0,0
280,CASH_IN,182255.1,C1281406731,703852.64,886107.75,C1601248950,1243530.99,1061275.89,0,0
163,CASH_OUT,288426.38,C46875839,40404.0,0.0,C911119945,0.0,288426.38,0,0
688,CASH_OUT,735329.1,C2010603777,735329.1,0.0,C375961798,0.0,735329.1,1,0
210,TRANSFER,898215.05,C352780694,0.0,0.0,C2057373594,2181097.42,3079312.47,0,0
212,CASH_IN,307743.49,C2033524667,495278.0,803021.49,C685054171,147176.07,0.0,0,0
180,CASH_IN,41753.43,C2136033461,4084245.46,4125998.88,C1663179076,46120.23,32123.75,0,0
228,CASH_IN,40366.63,C1557913253,31407.0,71773.63,C1557081111,1193248.79,1152882.16,0,0
372,CASH_OUT,72804.12,C1691861465,0.0,0.0,C1836762631,6118401.61,6191205.73,0,0
307,PAYMENT,31281.24,C758493227,0.0,0.0,M898863174,0.0,0.0,0,0
233,CASH_OUT,315157.59,C783133445,108469.0,0.0,C378219110,122559.7,437717.29,0,0
347,PAYMENT,13359.54,C1996397932,0.0,0.0,M113975436,0.0,0.0,0,0
352,CASH_OUT,83140.24,C113216407,0.0,0.0,C1818087810,6612763.68,6695903.93,0,0
331,PAYMENT,754.74,C150284113,49796.0,49041.26,M1065849607,0.0,0.0,0,0
36,CASH_OUT,234377.29,C1737133410,0.0,0.0,C877378703,34937.86,269315.15,1,0
279,TRANSFER,98897.07,C1819955276,98897.07,0.0,C1376329806,0.0,0.0,1,0
372,CASH_OUT,36542.53,C1356067194,0.0,0.0,C838280594,108635.49,145178.02,0,0
485,CASH_OUT,3351304.78,C1558861751,3351304.78,0.0,C939990653,299999.02,3651303.79,1,0
209,CASH_OUT,258148.36,C801522900,1644.0,0.0,C542186482,109307.44,367455.8,0,0
333,CASH_IN,137019.19,C275675714,1211616.99,1348636.18,C85246521,313593.99,176574.79,0,0
159,TRANSFER,22947.71,C1973656723,0.0,0.0,C357044672,2463383.14,2486330.84,0,0
500,CASH_OUT,21832.43,C1802633720,21832.43,0.0,C1187210067,36801.19,58633.62,1,0
21,CASH_OUT,5892.36,C245784722,10902.0,5009.64,C1537273901,80802.8,86695.17,0,0
13,CASH_IN,200681.15,C973752217,4001896.89,4202578.04,C272581853,299069.7,98388.56,0,0
40,PAYMENT,3016.81,C1372512619,85013.38,81996.58,M1486878796,0.0,0.0,0,0
207,CASH_OUT,66726.46,C1957041187,0.0,0.0,C1239826343,4907118.78,4973845.24,0,0
162,CASH_IN,465828.89,C1817636474,652.0,466480.89,C236905274,47434.43,0.0,0,0
305,CASH_OUT,208206.92,C31535200,0.0,0.0,C926296102,463253.32,671460.24,0,0
304,PAYMENT,68445.22,C2121591217,0.0,0.0,M853970408,0.0,0.0,0,0
396,PAYMENT,13938.72,C1679321789,130526.21,116587.49,M1277141060,0.0,0.0,0,0
469,PAYMENT,59879.3,C1461664050,0.0,0.0,M789900452,0.0,0.0,0,0
429,CASH_OUT,37662.92,C82694369,51294.0,13631.08,C967452783,65250.2,102913.12,0,0
227,PAYMENT,5395.08,C673164161,12199.25,6804.18,M1507777640,0.0,0.0,0,0
321,CASH_OUT,348447.03,C2043404794,0.0,0.0,C453524805,2158226.34,2506673.37,0,0
228,CASH_OUT,165467.0,C1150514640,157239.0,0.0,C1497671136,641421.2,806888.2,0,0
375,TRANSFER,1994104.45,C32396950,0.0,0.0,C619099268,9297549.96,11291654.41,0,0
649,TRANSFER,733119.42,C881360677,733119.42,0.0,C41986446,0.0,0.0,1,0
330,CASH_IN,107629.97,C339908333,1323.0,108952.97,C386471466,879585.32,771955.35,0,0
284,CASH_IN,85378.32,C296406229,443394.4,528772.72,C571025795,187699.32,102321.0,0,0
255,CASH_OUT,16045.55,C312447326,10483.0,0.0,C195141672,240553.04,256598.59,0,0
133,CASH_OUT,899782.7,C1241123022,899782.7,0.0,C28614156,106863.62,1006646.32,1,0
157,PAYMENT,9938.22,C386257485,4262.14,0.0,M529786511,0.0,0.0,0,0
629,CASH_OUT,2433009.28,C1384976980,2433009.28,0.0,C1778202045,0.0,2433009.28,1,0
373,CASH_IN,226625.32,C1118641144,8743438.38,8970063.7,C1562909457,332939.58,106314.26,0,0
133,CASH_OUT,488564.28,C610190387,10453.0,0.0,C1587874486,56689.89,545254.18,0,0
283,CASH_OUT,118013.69,C275838784,4881.0,0.0,C1317056595,106731.31,224745.0,0,0
42,PAYMENT,18775.68,C1877263605,21405.0,2629.32,M2052331464,0.0,0.0,0,0
46,TRANSFER,1069568.21,C1506437984,0.0,0.0,C984525680,1310112.46,2379680.67,0,0
371,PAYMENT,3020.55,C1391406114,106066.48,103045.93,M1228268520,0.0,0.0,0,0
43,PAYMENT,5604.06,C834322666,678.0,0.0,M356217902,0.0,0.0,0,0
122,TRANSFER,355832.18,C1216944789,355832.18,0.0,C1450080654,0.0,0.0,1,0
170,CASH_OUT,2612915.2,C382837005,2612915.2,0.0,C386229497,7374588.54,9987503.74,1,0
253,CASH_OUT,212110.38,C1459231516,73721.0,0.0,C1493686858,0.0,212110.38,0,0
204,PAYMENT,47789.82,C1674067005,0.0,0.0,M600214964,0.0,0.0,0,0
260,PAYMENT,1157.32,C2099350057,1359720.42,1358563.1,M1584341980,0.0,0.0,0,0
308,CASH_OUT,187748.65,C1223615529,576.0,0.0,C56260824,1122616.52,1310365.16,0,0
256,PAYMENT,1782.2,C478248599,0.0,0.0,M1712107461,0.0,0.0,0,0
203,TRANSFER,168115.28,C1270565529,0.0,0.0,C1261992394,3118053.08,3286168.36,0,0
254,CASH_OUT,106225.81,C1604869412,10070.0,0.0,C789793508,64694.73,170920.54,0,0
163,CASH_OUT,133521.21,C662122245,79033.0,0.0,C1919178439,4678567.45,4812088.66,0,0
328,CASH_OUT,43814.15,C1113533628,43814.15,0.0,C664038638,4177401.35,4221215.5,1,0
403,CASH_OUT,210303.23,C1557464407,118897.0,0.0,C1502954195,0.0,210303.23,0,0
226,PAYMENT,38464.56,C1156343628,0.0,0.0,M428745484,0.0,0.0,0,0
397,CASH_OUT,141602.69,C319836148,0.0,0.0,C1103995349,2960177.62,3101780.31,0,0
207,TRANSFER,375837.43,C225663586,694.0,0.0,C1317586615,1570883.89,1946721.32,0,0
394,CASH_OUT,310509.13,C880303534,0.0,0.0,C1459700758,1067043.06,1377552.19,0,0
139,CASH_IN,95176.37,C1711762790,4796677.85,4891854.22,C1315729466,7180517.87,7085341.5,0,0
44,CASH_OUT,378323.49,C1403597449,0.0,0.0,C640672953,572684.54,951008.03,0,0
277,TRANSFER,876624.7,C967452852,2939.99,0.0,C709613653,7231903.33,8108528.03,0,0
228,PAYMENT,16639.14,C1638558415,470412.86,453773.72,M206841948,0.0,0.0,0,0
184,CASH_OUT,448615.14,C636705645,164648.0,0.0,C35078333,933334.43,1381949.57,0,0
15,CASH_OUT,52029.6,C46422538,0.0,0.0,C114651308,320098.68,372128.28,0,0
227,PAYMENT,95691.51,C387964625,670.0,0.0,M1878598176,0.0,0.0,0,0
284,CASH_IN,380047.47,C1466633102,6699921.85,7079969.32,C1228331853,1371221.62,1503257.62,0,0
596,CASH_IN,130998.06,C834022824,5261.0,136259.06,C1353732043,1667067.04,1536068.98,0,0
403,CASH_IN,116005.75,C438883687,61723.0,177728.75,C1525847242,521904.16,405898.41,0,0
327,TRANSFER,1559455.64,C1991122338,0.0,0.0,C419219605,1948433.91,3507889.55,0,0
181,CASH_OUT,321915.3,C1319918812,68695.0,0.0,C538556851,0.0,321915.3,0,0
356,CASH_OUT,130307.46,C104788701,4970.84,0.0,C399946261,641360.65,771668.11,0,0
227,PAYMENT,11291.15,C1583027228,0.0,0.0,M35448174,0.0,0.0,0,0
374,CASH_OUT,229571.79,C1899730044,0.0,0.0,C1727991265,1378965.29,1608537.08,0,0
256,CASH_IN,278201.01,C2042559154,84189.0,362390.01,C1260550335,480314.18,202113.17,0,0
322,CASH_OUT,160331.56,C522890931,0.0,0.0,C1365216600,956999.04,1117330.61,0,0
178,CASH_IN,15812.14,C795232383,2221346.95,2237159.09,C1588048724,49854.05,34041.91,0,0
282,PAYMENT,6569.02,C1610300890,0.0,0.0,M544518099,0.0,0.0,0,0
129,CASH_IN,72197.21,C1035975616,35111.0,107308.21,C506735117,446192.6,373995.39,0,0
129,CASH_IN,112004.98,C510498894,757049.95,869054.94,C307052675,449786.85,337781.86,0,0
526,CASH_IN,29668.39,C1316882819,5373802.72,5403471.12,C184679547,341988.01,312319.62,0,0
284,PAYMENT,10513.44,C2043207643,36484.0,25970.56,M1189465937,0.0,0.0,0,0
404,PAYMENT,12142.49,C2090947260,0.0,0.0,M1558991617,0.0,0.0,0,0
141,CASH_OUT,71646.62,C1399807380,0.0,0.0,C1722799068,429027.11,500673.73,0,0
211,TRANSFER,1611751.27,C113989586,0.0,0.0,C835534799,1720949.69,3332700.96,0,0
600,CASH_OUT,3455440.17,C2035809060,3455440.17,0.0,C1375290514,333449.12,3788889.29,1,0
41,CASH_OUT,99167.88,C1524730410,30570.0,0.0,C446755339,176143.6,485833.25,0,0
373,CASH_OUT,141410.98,C767066926,141410.98,0.0,C1291704939,594609.75,736020.74,1,0
143,PAYMENT,2431.54,C1926131484,0.0,0.0,M2044467203,0.0,0.0,0,0
68,CASH_OUT,13890.42,C1020850249,13890.42,0.0,C381876590,0.0,13890.42,1,0
688,PAYMENT,8964.91,C558243297,215613.0,206648.09,M1693781940,0.0,0.0,0,0
347,CASH_OUT,293915.04,C429432393,216348.8,0.0,C1736280220,30684.11,324599.15,0,0
65,CASH_OUT,446032.95,C289101217,446032.95,0.0,C514505298,205977.41,652010.36,1,0
44,CASH_OUT,105392.59,C618819652,29.0,0.0,C1139256452,124889.92,230282.52,0,0
41,CASH_OUT,359163.85,C1151251319,62412.0,0.0,C1423187682,0.0,359163.85,0,0
257,CASH_IN,99907.21,C865604074,3596330.45,3696237.66,C1481721112,103063.11,3155.91,0,0
351,CASH_OUT,129774.6,C137630233,0.0,0.0,C832856555,1123372.38,1253146.98,0,0
347,CASH_OUT,69269.27,C931631451,11105.0,0.0,C1294874354,3205585.83,3274855.1,0,0
276,CASH_IN,305460.75,C973425577,331712.0,637172.75,C1548466054,10711.0,0.0,0,0
19,CASH_IN,222912.13,C1063747705,9515869.36,9738781.5,C1859125434,272168.9,49256.77,0,0
405,CASH_OUT,337586.17,C1451495589,170737.36,0.0,C1795424301,1803240.86,2140827.03,0,0
163,CASH_IN,203290.67,C1968770919,6430846.83,6634137.5,C1180379126,1571681.96,1368391.29,0,0
358,CASH_OUT,40898.35,C1036688995,31205.0,0.0,C1076348988,382548.92,423447.28,0,0
8,PAYMENT,6220.59,C1645257219,281402.58,275181.99,M215684470,0.0,0.0,0,0
186,PAYMENT,17422.32,C814601315,91858.0,74435.68,M1532156329,0.0,0.0,0,0
358,CASH_IN,434929.94,C2129570115,402296.37,837226.32,C550957015,961641.08,526711.14,0,0
211,CASH_IN,135738.57,C841866353,164009.0,299747.57,C899673855,526339.02,390600.46,0,0
306,CASH_OUT,63394.13,C359604937,1412.0,0.0,C1019205383,1694106.73,1757500.86,0,0
45,CASH_IN,184767.53,C1655256552,1036595.12,1221362.65,C363256490,7673834.98,7489067.44,0,0
134,CASH_OUT,304564.33,C269633552,0.0,0.0,C1032678407,572126.3,876690.63,0,0
19,TRANSFER,329043.36,C1814555699,30378.0,0.0,C1630103741,617643.65,946687.0,0,0
19,PAYMENT,21042.93,C275448439,8822.0,0.0,M210726671,0.0,0.0,0,0
379,CASH_IN,96376.33,C33786543,12290.0,108666.33,C2092863174,0.0,0.0,0,0
140,PAYMENT,9999.58,C376330334,0.0,0.0,M1191463032,0.0,0.0,0,0
326,CASH_IN,193404.97,C409277966,1812587.38,2005992.35,C2055954122,4088391.93,3894986.96,0,0
276,CASH_OUT,209962.0,C1744669222,51335.0,0.0,C1156825669,0.0,209962.0,0,0
299,PAYMENT,29169.41,C1419485102,10085.0,0.0,M1874057520,0.0,0.0,0,0
523,CASH_OUT,921894.19,C1069707218,921894.19,0.0,C1691436572,523285.83,1445180.02,1,0
44,CASH_OUT,155447.85,C790852112,40042.0,0.0,C992456816,0.0,300552.22,0,0
306,CASH_OUT,105114.63,C36723943,0.0,0.0,C714199225,2237148.85,2342263.48,0,0
347,CASH_OUT,316267.17,C2119989207,41349.0,0.0,C176163754,4734954.96,5051222.12,0,0
369,TRANSFER,178711.0,C2117674554,0.0,0.0,C420583734,354614.14,533325.15,0,0
463,TRANSFER,1968008.53,C1548769886,1968008.53,0.0,C1779956771,0.0,0.0,1,0
484,TRANSFER,67692.41,C1373191789,67692.41,0.0,C542398643,0.0,0.0,1,0
307,CASH_IN,206834.7,C133270566,7176310.02,7383144.72,C1097211613,1456944.51,1250109.81,0,0
21,CASH_OUT,81657.63,C399265789,122887.0,41229.37,C1167649015,865256.64,946914.26,0,0
36,CASH_IN,249319.28,C1076469449,204218.0,453537.28,C750152244,261688.77,12369.5,0,0
205,TRANSFER,1104607.57,C1604981917,406.0,0.0,C1941741284,1205631.42,2310238.99,0,0
396,CASH_OUT,73130.33,C1092307476,3069.0,0.0,C510444539,418079.96,491210.29,0,0
306,CASH_OUT,2052851.64,C2044685006,2052851.64,0.0,C1035537848,2785850.47,4838702.12,1,0
165,CASH_IN,41643.11,C207240486,26014.0,67657.11,C1948712022,8038838.46,7997195.34,0,0
379,TRANSFER,503410.28,C765229270,126790.0,0.0,C89775298,61033.42,564443.7,0,0
528,TRANSFER,392767.71,C612108923,392767.71,0.0,C1962731404,0.0,0.0,1,0
15,CASH_OUT,46315.95,C411912723,21659.0,0.0,C111776190,54848.37,101164.31,0,0
225,CASH_OUT,92054.88,C223958839,19.0,0.0,C2121938807,2428499.31,2520554.19,0,0
308,TRANSFER,579145.99,C411069455,0.0,0.0,C445487316,635578.96,1214724.96,0,0
212,PAYMENT,88.83,C410357637,22728.0,22639.17,M1437985160,0.0,0.0,0,0
584,CASH_OUT,1016081.0,C1819971579,1016081.0,0.0,C1976692197,0.0,1016081.0,1,0
188,CASH_OUT,116153.61,C37963074,593481.13,477327.52,C228193875,1297032.99,1413186.6,0,0
164,CASH_OUT,174979.87,C986178726,0.0,0.0,C356528796,431392.3,606372.17,0,0
544,PAYMENT,41813.93,C692982438,0.0,0.0,M709563856,0.0,0.0,0,0
141,CASH_IN,140174.89,C200488865,108175.0,248349.89,C1205789727,302076.01,161901.13,0,0
158,CASH_OUT,283459.3,C893518245,0.0,0.0,C33686349,1243188.2,1526647.5,0,0
26,PAYMENT,5211.16,C1732788351,31682.0,26470.84,M742067003,0.0,0.0,0,0
207,CASH_IN,143444.56,C1905433437,1662806.07,1806250.63,C1550119911,318427.87,174983.31,0,0
610,CASH_OUT,633459.44,C1784566970,633459.44,0.0,C557127820,0.0,633459.44,1,0
353,CASH_OUT,251071.19,C1108129447,0.0,0.0,C829686084,359446.59,610517.78,0,0
209,TRANSFER,469241.2,C1864553103,0.0,0.0,C1757486930,11773016.73,12242257.93,0,0
297,CASH_IN,193712.02,C1966630740,269374.0,463086.02,C1245462841,89829.34,0.0,0,0
354,PAYMENT,3245.35,C1111467269,0.0,0.0,M964186697,0.0,0.0,0,0
522,CASH_OUT,239820.87,C2123039293,84041.0,0.0,C804873072,493589.16,733410.03,0,0
147,CASH_OUT,1137603.28,C507008752,1137603.28,0.0,C1280720462,101685.4,1239288.68,1,0
371,CASH_OUT,385804.27,C303006279,0.0,0.0,C887611110,3068073.17,3453877.45,0,0
239,PAYMENT,11607.54,C2131127684,117590.0,105982.46,M750648215,0.0,0.0,0,0
177,CASH_IN,284771.01,C975160061,24411548.67,24696319.68,C401069219,960665.12,675894.11,0,0
282,PAYMENT,2008.77,C2068298426,14916.0,12907.23,M327184531,0.0,0.0,0,0
9,CASH_IN,61564.53,C1307234590,3572219.44,3633783.97,C222626841,100664.0,0.0,0,0
253,CASH_OUT,690510.31,C1587643191,690510.31,0.0,C1346914355,53206.61,743716.92,1,0
300,CASH_IN,583353.83,C2016388736,118610.0,701963.83,C1342561802,143236.32,0.0,0,0
130,PAYMENT,19443.18,C1725174564,0.0,0.0,M1195153215,0.0,0.0,0,0
179,CASH_IN,228343.81,C570964407,5035285.25,5263629.06,C1914650190,2054217.66,1825873.85,0,0
51,CASH_OUT,339275.64,C433192438,339275.64,0.0,C1002469873,1481576.03,1820851.68,1,0
84,CASH_OUT,296349.8,C1518895613,296349.8,0.0,C315643365,0.0,296349.8,1,0
347,PAYMENT,24606.36,C2110825031,40115.0,15508.64,M937975904,0.0,0.0,0,0
329,CASH_IN,119046.19,C1260908305,4658865.82,4777912.01,C491329199,148888.71,29842.52,0,0
280,CASH_IN,151451.77,C2127385656,16989.0,168440.77,C509950838,1089593.26,938141.49,0,0
135,PAYMENT,10372.25,C1289333560,0.0,0.0,M142266513,0.0,0.0,0,0
12,CASH_IN,163744.94,C920554230,110.0,163854.94,C266819230,0.0,0.0,0,0
163,PAYMENT,3601.87,C1581890117,223640.36,220038.49,M977072288,0.0,0.0,0,0
332,PAYMENT,29115.43,C875794643,0.0,0.0,M1611386847,0.0,0.0,0,0
134,CASH_OUT,230807.58,C13633784,51052.0,0.0,C1631554045,1328079.62,1558887.2,0,0
12,CASH_OUT,2007.0,C1331829443,2007.0,0.0,C127509847,129917.8,250910.76,1,0
17,CASH_OUT,305627.0,C1600031018,305627.0,0.0,C1971951800,7699847.16,8005474.16,1,0
305,PAYMENT,6660.02,C1742152286,21093.0,14432.98,M1285117474,0.0,0.0,0,0
38,TRANSFER,361798.4,C1803956101,0.0,0.0,C1360650266,1572816.83,2105212.4,0,0
231,CASH_OUT,13962.0,C1577946828,13962.0,0.0,C924652155,0.0,13962.0,1,0
321,PAYMENT,4241.69,C1413674447,8356.0,4114.31,M6642903,0.0,0.0,0,0
400,TRANSFER,1250725.7,C2026964797,0.0,0.0,C1661942694,3429057.69,4679783.39,0,0
297,PAYMENT,13814.5,C449727048,0.0,0.0,M214467898,0.0,0.0,0,0
13,CASH_IN,67973.52,C2115950444,9873160.94,9941134.47,C1507431362,2201699.9,2133726.38,0,0
159,PAYMENT,7178.72,C1287878816,0.0,0.0,M385263265,0.0,0.0,0,0
356,CASH_OUT,221419.06,C2110403317,2051.0,0.0,C2034694149,0.0,221419.06,0,0
276,CASH_IN,157650.51,C1692380324,4174.0,161824.51,C580319947,0.0,0.0,0,0
326,TRANSFER,540841.31,C1122516309,0.0,0.0,C1028553488,1131053.27,1671894.57,0,0
231,CASH_OUT,267225.81,C1235523465,234815.0,0.0,C1664456016,0.0,267225.81,0,0
452,CASH_OUT,1138384.29,C254541375,1138384.29,0.0,C135531312,0.0,1138384.29,1,0
4,CASH_OUT,169941.73,C2026325575,169941.73,0.0,C1394526584,0.0,169941.73,1,0
393,PAYMENT,8622.61,C1981548575,255621.98,246999.37,M1433553481,0.0,0.0,0,0
18,TRANSFER,2620180.97,C1707546619,0.0,0.0,C1116915569,3193881.39,5814062.35,0,0
37,CASH_IN,19768.16,C650362506,10842.0,30610.16,C1699190372,2752121.0,2892925.14,0,0
371,TRANSFER,261483.95,C87084944,0.0,0.0,C1096974825,401163.94,662647.89,0,0
301,CASH_OUT,197802.38,C1219079176,1183.0,0.0,C1378696447,34012.88,231815.26,0,0
398,CASH_OUT,354473.49,C1841635854,110553.0,0.0,C2012982794,39282.0,393755.49,0,0
193,CASH_OUT,18951.81,C1711399310,0.0,0.0,C1368158319,1441475.61,1460427.42,0,0
135,PAYMENT,23165.85,C1964092943,196925.29,173759.44,M1310474642,0.0,0.0,0,0
189,PAYMENT,5061.51,C1396107666,116308.83,111247.32,M426264611,0.0,0.0,0,0
177,CASH_IN,29170.95,C49680252,27244586.74,27273757.69,C349628597,173250.31,144079.36,0,0
134,PAYMENT,28503.9,C1063871750,122956.0,94452.1,M104413741,0.0,0.0,0,0
227,CASH_OUT,89933.66,C1401297637,0.0,0.0,C1880299495,298878.19,388811.85,0,0
17,PAYMENT,37221.36,C1821558358,0.0,0.0,M488033812,0.0,0.0,0,0
258,TRANSFER,158402.55,C1462203668,51265.0,0.0,C438606728,85455.19,243857.75,0,0
214,PAYMENT,7796.95,C19673661,1357.06,0.0,M859541526,0.0,0.0,0,0
179,PAYMENT,32807.13,C308671241,44504.0,11696.87,M1115708598,0.0,0.0,0,0
379,PAYMENT,21200.86,C162944163,259.0,0.0,M1968132710,0.0,0.0,0,0
711,CASH_OUT,219407.52,C1586194508,219407.52,0.0,C675616204,197970.87,417378.38,1,0
370,TRANSFER,4813360.94,C1507385892,11805.0,0.0,C581514647,183396.6,4996757.54,0,0
261,CASH_OUT,172285.02,C469345442,5739.96,0.0,C2082754754,2030488.09,2202773.1,0,0
404,PAYMENT,20378.51,C2090190340,139200.2,118821.69,M76680440,0.0,0.0,0,0
20,PAYMENT,8197.85,C2137531775,0.0,0.0,M1396655875,0.0,0.0,0,0
34,CASH_IN,106971.45,C873380578,109.0,107080.45,C1687624920,744902.95,645770.92,0,0
15,CASH_OUT,149550.9,C616081026,6133.0,0.0,C1388523369,30008.0,5081.08,0,0
308,PAYMENT,27880.53,C34185883,0.0,0.0,M2142850649,0.0,0.0,0,0
181,CASH_OUT,1644749.94,C860545419,1644749.94,0.0,C1340521967,421619.2,2066369.14,1,0
232,CASH_IN,329709.12,C74278841,41615.0,371324.12,C883183000,310921.19,0.0,0,0
354,PAYMENT,12382.74,C16197383,0.0,0.0,M927921929,0.0,0.0,0,0
228,CASH_OUT,339471.05,C2126032603,20046.0,0.0,C1059498005,0.0,339471.05,0,0
285,CASH_OUT,411566.7,C1569480629,411566.7,0.0,C2034688327,0.0,411566.7,1,0
273,PAYMENT,2504.49,C1751121694,6601.0,4096.51,M400954570,0.0,0.0,0,0
14,CASH_OUT,326824.96,C2120152501,0.0,0.0,C229771192,332024.74,216855.17,0,0
370,CASH_OUT,75747.0,C1371110443,0.0,0.0,C1970483630,582247.39,657994.38,0,0
621,PAYMENT,19280.0,C1435075048,80755.66,61475.66,M1496390147,0.0,0.0,0,0
188,PAYMENT,5593.04,C782696986,0.0,0.0,M2112731401,0.0,0.0,0,0
12,PAYMENT,26910.11,C1517133448,797349.76,770439.64,M1320591670,0.0,0.0,0,0
355,DEBIT,1147.2,C154417787,10460.0,9312.8,C1136169469,1872518.71,1873665.91,0,0
302,CASH_IN,50425.26,C320407971,24866707.94,24917133.2,C1170625225,116361.2,65935.94,0,0
240,TRANSFER,806850.06,C321712696,806850.06,0.0,C1645115422,0.0,0.0,1,0
259,TRANSFER,876775.28,C1304311153,0.0,0.0,C2042314152,1751439.21,2628214.5,0,0
187,CASH_IN,56861.17,C627940719,15819667.1,15876528.27,C185509641,141184.89,84323.72,0,0
370,CASH_IN,647024.6,C144858804,7145605.7,7792630.29,C948585795,3108312.15,2461287.55,0,0
276,CASH_OUT,616168.58,C569943416,0.0,0.0,C1875695567,1150248.9,1766417.49,0,0
384,CASH_OUT,56517.37,C2046050262,56517.37,0.0,C1102636619,0.0,56517.37,1,0
231,CASH_OUT,94372.61,C1451318490,0.0,0.0,C421443093,471783.48,566156.08,1,0
36,CASH_IN,168949.8,C1213267449,9732499.58,9901449.38,C99159948,294121.43,125171.63,0,0
231,CASH_OUT,428598.13,C1995266470,6089.0,0.0,C2131367053,3971146.22,4399744.35,0,0
231,CASH_OUT,170951.87,C1234700724,70663.0,0.0,C1028553488,879116.45,1050068.32,0,0
229,CASH_OUT,339698.23,C868039800,7830.0,0.0,C666982277,0.0,339698.23,0,0
405,CASH_OUT,49094.42,C1575935096,238363.0,189268.58,C482260186,0.0,49094.42,0,0
331,CASH_OUT,22375.59,C460825196,0.0,0.0,C1459366994,133891.27,156266.86,0,0
46,TRANSFER,785187.81,C2030880508,0.0,0.0,C642542160,3311417.52,4096605.33,0,0
354,CASH_OUT,12633.62,C1207493089,462918.96,450285.34,C938918573,795653.1,808286.72,0,0
304,CASH_OUT,139867.83,C528242588,10757.0,0.0,C972488184,114011.85,253879.69,0,0
526,PAYMENT,23924.81,C1574273651,27145.45,3220.64,M1550001932,0.0,0.0,0,0
380,PAYMENT,8613.53,C249028277,0.0,0.0,M183214564,0.0,0.0,0,0
330,CASH_IN,125677.33,C1856898894,41905.0,167582.33,C926460514,199765.86,74088.53,0,0
119,CASH_OUT,224913.14,C1498577424,224913.14,0.0,C1275981046,1063073.21,1287986.36,1,0
91,CASH_OUT,28308.97,C1851254039,28308.97,0.0,C1151857075,0.0,28308.97,1,0
349,PAYMENT,4962.14,C402040920,142860.01,137897.87,M582486744,0.0,0.0,0,0
596,PAYMENT,2446.63,C476264129,31677.0,29230.37,M617820713,0.0,0.0,0,0
236,CASH_OUT,255492.94,C610920306,0.0,0.0,C133999906,409964.04,665456.98,0,0
134,CASH_OUT,149884.63,C1721396917,47463.0,0.0,C1204639520,13047.88,162932.5,0,0
17,CASH_OUT,108744.58,C1456255960,0.0,0.0,C598051394,3438310.82,3547055.4,0,0
227,CASH_OUT,180584.79,C2021361139,0.0,0.0,C1830512512,210602.17,673365.88,0,0
354,PAYMENT,3359.27,C1214591787,12568.0,9208.73,M440022735,0.0,0.0,0,0
19,PAYMENT,87.94,C1630599389,15440.0,15352.06,M1409518984,0.0,0.0,0,0
258,PAYMENT,12272.51,C2019647057,0.0,0.0,M709470215,0.0,0.0,0,0
495,CASH_OUT,255286.59,C1873655308,255286.59,0.0,C445308859,0.0,255286.59,1,0
726,TRANSFER,9065.44,C1416286172,9065.44,0.0,C1369860809,0.0,0.0,1,0
187,CASH_OUT,56685.1,C1369927071,107549.0,50863.9,C227971981,0.0,56685.1,0,0
379,TRANSFER,453561.33,C729174044,0.0,0.0,C250767848,1050686.01,1504247.34,0,0
61,TRANSFER,475368.94,C397354505,475368.94,0.0,C320276503,0.0,0.0,1,0
345,CASH_OUT,280424.03,C886630767,4025.0,0.0,C2073502497,14345.5,294769.53,0,0
202,CASH_OUT,108217.69,C1979210432,0.0,0.0,C1243478584,526262.08,634479.76,0,0
256,CASH_OUT,190510.76,C198248717,247.0,0.0,C1789048570,0.0,190510.76,0,0
138,CASH_IN,254552.44,C842960966,846323.53,1100875.96,C1765405234,927572.98,673020.54,0,0
285,CASH_OUT,15285.61,C1958321274,22903.0,7617.39,C2050971032,504252.42,519538.03,0,0
